timestamp,total_water_consumption,airTemperature,dewTemperature,precipDepth1HR,precipDepth6HR,windSpeed
2016-07-18 00:00:00,26818.8728,26.7,23.9,0.0,,2.1
2016-07-18 01:00:00,23492.2545,26.7,23.9,0.0,,2.1
2016-07-18 02:00:00,16436.250200000002,26.1,23.9,0.0,,2.1
2016-07-18 03:00:00,11246.8316,26.1,23.9,0.0,,0.0
2016-07-18 04:00:00,8176.485600000001,25.6,23.9,0.0,,2.1
2016-07-18 05:00:00,8426.3226,26.1,23.9,0.0,,2.6
2016-07-18 06:00:00,10629.431299999998,26.1,23.9,0.0,,2.1
2016-07-18 07:00:00,22434.610900000003,26.7,24.4,0.0,,2.6
2016-07-18 08:00:00,36180.191600000006,29.4,24.4,0.0,,4.1
2016-07-18 09:00:00,48575.8952,30.6,23.9,0.0,,5.1
2016-07-18 10:00:00,56841.71660000001,31.7,23.3,0.0,,3.6
2016-07-18 11:00:00,53879.254700000005,30.6,22.2,5.0,,1.5
2016-07-18 12:00:00,55913.15550000001,33.3,21.7,0.0,,4.6
2016-07-18 13:00:00,50800.580700000006,33.3,23.3,0.0,5.0,6.2
2016-07-18 14:00:00,49142.9497,31.1,21.1,0.0,,6.2
2016-07-18 15:00:00,57545.8027,33.9,22.8,0.0,,5.1
2016-07-18 16:00:00,49569.9439,23.9,20.0,137.0,,6.7
2016-07-18 17:00:00,50107.09360000001,29.4,22.2,41.0,,4.1
2016-07-18 18:00:00,42857.2764,30.0,23.9,0.0,,5.1
2016-07-18 19:00:00,40235.1229,29.4,22.8,0.0,180.0,4.1
2016-07-18 20:00:00,37508.870599999995,28.3,21.7,0.0,,3.6
2016-07-18 21:00:00,36353.9421,27.2,22.8,0.0,,3.6
2016-07-18 22:00:00,35783.4807,26.7,22.8,0.0,,2.6
2016-07-18 23:00:00,34495.684199999996,26.7,23.3,0.0,,2.6
2016-07-19 00:00:00,30767.812500000004,26.7,23.9,0.0,,3.1
2016-07-19 01:00:00,22413.4126,26.1,23.9,0.0,,2.1
2016-07-19 02:00:00,18604.911600000003,25.6,23.3,0.0,,1.5
2016-07-19 03:00:00,12018.2982,25.0,23.3,0.0,,2.1
2016-07-19 04:00:00,8380.8977,25.6,23.3,0.0,,1.5
2016-07-19 05:00:00,7514.0388,25.0,23.3,0.0,,0.0
2016-07-19 06:00:00,10172.5322,25.0,23.3,0.0,,2.1
2016-07-19 07:00:00,18874.0542,26.7,23.9,0.0,,3.6
2016-07-19 08:00:00,35016.1782,28.9,23.9,0.0,,3.1
2016-07-19 09:00:00,44167.028099999996,30.0,23.9,0.0,,3.6
2016-07-19 10:00:00,53931.493299999995,31.7,22.8,0.0,,4.1
2016-07-19 11:00:00,50818.37210000001,32.8,21.7,0.0,,3.1
2016-07-19 12:00:00,62033.785,28.9,22.2,5.0,,3.6
2016-07-19 13:00:00,56609.6709,26.7,23.3,10.0,20.0,5.7
2016-07-19 14:00:00,51297.22660000001,26.7,22.2,-1.0,,0.0
2016-07-19 15:00:00,52103.518899999995,28.9,22.2,0.0,,2.6
2016-07-19 16:00:00,47662.854499999994,27.8,21.7,-1.0,,3.6
2016-07-19 17:00:00,45208.01609999999,25.0,22.8,8.0,,2.1
2016-07-19 18:00:00,37426.348699999995,25.6,22.8,-1.0,,1.5
2016-07-19 19:00:00,38334.4685,26.1,22.2,0.0,8.0,0.0
2016-07-19 20:00:00,35224.754199999996,26.1,22.8,0.0,,2.1
2016-07-19 21:00:00,38026.714700000004,26.1,23.3,0.0,,2.6
2016-07-19 22:00:00,35772.503000000004,26.7,23.9,0.0,,2.1
2016-07-19 23:00:00,36480.3747,26.1,23.9,0.0,,2.6
2016-07-20 00:00:00,30681.883600000005,25.6,23.9,0.0,,1.5
2016-07-20 01:00:00,23977.1654,25.6,23.9,0.0,,0.0
2016-07-20 02:00:00,17087.340700000004,25.0,23.9,0.0,,0.0
2016-07-20 03:00:00,12325.673499999999,25.0,23.3,0.0,,1.5
2016-07-20 04:00:00,7725.264700000001,23.9,22.8,0.0,,0.0
2016-07-20 05:00:00,7684.382300000001,25.0,23.3,0.0,,0.0
2016-07-20 06:00:00,9635.003999999999,25.0,23.9,0.0,,1.5
2016-07-20 07:00:00,17347.7769,26.1,24.4,0.0,,2.1
2016-07-20 08:00:00,39949.3244,28.3,25.0,3.0,,2.1
2016-07-20 09:00:00,49951.1348,30.0,24.4,0.0,,3.1
2016-07-20 10:00:00,54207.8283,30.6,23.3,0.0,,2.6
2016-07-20 11:00:00,48647.81809999999,31.7,22.2,0.0,,4.1
2016-07-20 12:00:00,52016.833,33.3,22.2,0.0,,4.1
2016-07-20 13:00:00,47804.8074,33.9,22.2,0.0,3.0,4.6
2016-07-20 14:00:00,52340.1069,31.7,21.7,0.0,,6.2
2016-07-20 15:00:00,52337.078799999996,31.7,22.2,0.0,,7.2
2016-07-20 16:00:00,51865.41660000001,30.6,21.7,0.0,,4.1
2016-07-20 17:00:00,48020.57569999999,32.2,23.3,0.0,,4.6
2016-07-20 18:00:00,46484.8348,31.7,23.3,0.0,,4.1
2016-07-20 19:00:00,40179.47739999999,30.0,22.2,0.0,,4.1
2016-07-20 20:00:00,35921.2698,28.9,22.8,0.0,,3.1
2016-07-20 21:00:00,37608.048299999995,27.8,23.3,0.0,,3.6
2016-07-20 22:00:00,40769.6227,27.2,23.3,0.0,,2.1
2016-07-20 23:00:00,38418.1261,26.7,23.3,0.0,,2.1
2016-07-21 00:00:00,32963.3503,25.6,23.3,0.0,,0.0
2016-07-21 01:00:00,23848.839999999997,26.1,23.9,0.0,,0.0
2016-07-21 02:00:00,15913.863600000002,25.6,23.9,0.0,,0.0
2016-07-21 03:00:00,11939.1831,25.6,23.9,0.0,,2.6
2016-07-21 04:00:00,9092.5548,25.6,23.9,0.0,,2.1
2016-07-21 05:00:00,9634.625499999998,25.6,23.9,0.0,,1.5
2016-07-21 06:00:00,13967.027199999999,25.6,23.9,0.0,,1.5
2016-07-21 07:00:00,25354.297599999998,27.2,24.4,0.0,,2.1
2016-07-21 08:00:00,39473.4984,28.9,25.0,0.0,,3.6
2016-07-21 09:00:00,44422.922,29.4,24.4,0.0,,3.6
2016-07-21 10:00:00,49161.8768,31.7,23.9,0.0,,2.1
2016-07-21 11:00:00,50975.4666,31.7,22.8,0.0,,4.1
2016-07-21 12:00:00,60583.97290000001,33.3,22.8,0.0,,5.1
2016-07-21 13:00:00,59904.87030000001,30.6,22.2,0.0,,4.6
2016-07-21 14:00:00,59170.50079999999,32.2,22.8,0.0,,3.6
2016-07-21 15:00:00,52669.059099999984,24.4,20.6,104.0,,1.5
2016-07-21 16:00:00,47699.57279999999,26.1,22.2,28.0,,1.5
2016-07-21 17:00:00,42342.83900000001,28.3,22.8,0.0,,0.0
2016-07-21 18:00:00,41469.5451,28.3,22.8,0.0,,2.6
2016-07-21 19:00:00,40014.433600000004,28.3,23.3,0.0,150.0,2.6
2016-07-21 20:00:00,31758.8328,27.8,23.9,0.0,,1.5
2016-07-21 21:00:00,39443.5936,27.2,24.4,0.0,,2.1
2016-07-21 22:00:00,36911.5329,25.6,23.9,0.0,,1.5
2016-07-21 23:00:00,32020.783199999994,26.1,23.9,0.0,,0.0
2016-07-22 00:00:00,26236.676699999996,26.1,23.9,0.0,,0.0
2016-07-22 01:00:00,21936.072400000005,26.1,23.9,0.0,,0.0
2016-07-22 02:00:00,15038.2982,26.1,23.9,0.0,,0.0
2016-07-22 03:00:00,13419.2784,25.6,23.9,0.0,,0.0
2016-07-22 04:00:00,10186.159800000001,25.6,23.9,0.0,,0.0
2016-07-22 05:00:00,10345.5255,25.0,23.3,0.0,,0.0
2016-07-22 06:00:00,17227.4009,25.6,23.9,0.0,,0.0
2016-07-22 07:00:00,19068.6243,27.2,24.4,0.0,,0.0
2016-07-22 08:00:00,27303.405200000005,27.8,24.4,0.0,,0.0
2016-07-22 09:00:00,31115.3131,29.4,23.9,0.0,,0.0
2016-07-22 10:00:00,39473.11990000001,30.6,22.2,0.0,,0.0
2016-07-22 11:00:00,44291.56829999999,32.2,22.8,0.0,,2.1
2016-07-22 12:00:00,55550.8918,32.8,22.2,0.0,,1.5
2016-07-22 13:00:00,55212.4762,33.9,21.7,0.0,,2.1
2016-07-22 14:00:00,53691.87679999999,30.0,22.8,-1.0,,7.7
2016-07-22 15:00:00,46248.6252,30.0,22.2,-1.0,,4.6
2016-07-22 16:00:00,40796.4992,31.1,21.7,0.0,,4.1
2016-07-22 17:00:00,36496.6519,30.6,22.2,0.0,,4.6
2016-07-22 18:00:00,31180.4221,29.4,22.8,0.0,,3.1
2016-07-22 19:00:00,32403.1096,26.7,21.7,0.0,-1.0,8.8
2016-07-22 20:00:00,28939.837999999996,24.4,21.1,0.0,,2.6
2016-07-22 21:00:00,26539.5095,25.0,20.6,0.0,,0.0
2016-07-22 22:00:00,29791.1767,24.4,20.6,0.0,,1.5
2016-07-22 23:00:00,26070.1187,24.4,20.6,0.0,,0.0
2016-07-23 00:00:00,21659.7375,23.9,21.1,0.0,,2.6
2016-07-23 01:00:00,18636.330500000004,23.3,21.1,0.0,,0.0
2016-07-23 02:00:00,13078.591500000002,23.3,21.7,0.0,,0.0
2016-07-23 03:00:00,12586.4882,22.8,21.1,0.0,,1.5
2016-07-23 04:00:00,11106.7714,23.3,21.7,0.0,,0.0
2016-07-23 05:00:00,10498.8346,23.3,21.7,0.0,,0.0
2016-07-23 06:00:00,10300.1006,23.3,21.7,0.0,,0.0
2016-07-23 07:00:00,13866.3353,24.4,22.8,0.0,,1.5
2016-07-23 08:00:00,17541.589900000003,26.1,22.8,0.0,,0.0
2016-07-23 09:00:00,20683.4802,27.8,21.7,0.0,,1.5
2016-07-23 10:00:00,20457.1127,30.0,20.6,0.0,,2.1
2016-07-23 11:00:00,26771.9337,31.1,21.1,0.0,,0.0
2016-07-23 12:00:00,31002.886499999997,31.1,21.1,0.0,,0.0
2016-07-23 13:00:00,35420.46000000001,32.8,20.6,0.0,,1.5
2016-07-23 14:00:00,35910.2919,31.7,21.1,0.0,,1.5
2016-07-23 15:00:00,33753.74390000001,33.3,20.6,0.0,,3.1
2016-07-23 16:00:00,28494.6738,32.8,20.6,0.0,,2.1
2016-07-23 17:00:00,28155.1224,33.3,20.6,0.0,,2.6
2016-07-23 18:00:00,23798.8727,31.1,22.2,-1.0,,6.7
2016-07-23 19:00:00,22875.232600000003,26.7,22.8,-1.0,-1.0,5.7
2016-07-23 20:00:00,22739.336400000004,26.1,21.1,-1.0,,5.1
2016-07-23 21:00:00,27160.316699999996,26.1,21.1,0.0,,2.1
2016-07-23 22:00:00,23634.2074,25.0,22.8,0.0,,0.0
2016-07-23 23:00:00,18871.0259,25.0,22.2,0.0,,3.1
2016-07-24 00:00:00,16792.0788,25.0,22.8,0.0,,0.0
2016-07-24 01:00:00,14747.9573,25.0,22.2,0.0,-1.0,2.1
2016-07-24 02:00:00,12931.339100000001,25.0,22.8,0.0,,0.0
2016-07-24 03:00:00,12298.797100000002,25.0,22.8,0.0,,0.0
2016-07-24 04:00:00,10296.315200000001,23.9,22.8,0.0,,0.0
2016-07-24 05:00:00,8074.658,24.4,22.8,0.0,,0.0
2016-07-24 06:00:00,5765.1794,24.4,22.8,0.0,,0.0
2016-07-24 07:00:00,7199.8498,25.6,23.3,0.0,,0.0
2016-07-24 08:00:00,10080.5468,27.2,23.9,0.0,,2.1
2016-07-24 09:00:00,13671.0082,28.9,22.8,0.0,,2.1
2016-07-24 10:00:00,18774.497900000002,30.0,22.8,0.0,,1.5
2016-07-24 11:00:00,27504.7891,32.2,21.1,0.0,,3.6
2016-07-24 12:00:00,35041.540400000005,32.8,21.1,0.0,,1.5
2016-07-24 13:00:00,38145.5765,33.9,18.3,0.0,,2.6
2016-07-24 14:00:00,36620.056300000004,33.9,19.4,0.0,,4.1
2016-07-24 15:00:00,36218.8029,32.8,20.6,0.0,,6.2
2016-07-24 16:00:00,32024.947099999998,32.2,20.6,0.0,,7.2
2016-07-24 17:00:00,28470.825699999998,30.6,22.2,0.0,,8.2
2016-07-24 18:00:00,31593.789,30.0,21.1,0.0,,5.7
2016-07-24 19:00:00,25089.6974,28.3,21.7,0.0,,4.1
2016-07-24 20:00:00,24162.272,26.1,21.1,0.0,,2.6
2016-07-24 21:00:00,28040.8031,25.0,21.1,0.0,,2.6
2016-07-24 22:00:00,34826.150499999996,24.4,21.1,0.0,,1.5
2016-07-24 23:00:00,34367.7374,24.4,21.1,0.0,,2.1
2016-07-25 00:00:00,26346.453599999997,23.9,21.7,0.0,,1.5
2016-07-25 01:00:00,19896.115,24.4,21.1,0.0,,1.5
2016-07-25 02:00:00,17439.3839,23.9,21.7,0.0,,1.5
2016-07-25 03:00:00,9168.262999999999,23.9,21.7,0.0,,0.0
2016-07-25 04:00:00,8691.679900000001,23.9,21.7,0.0,,0.0
2016-07-25 05:00:00,9021.3891,23.9,21.7,0.0,,0.0
2016-07-25 06:00:00,12275.7061,23.3,21.7,0.0,,1.5
2016-07-25 07:00:00,18502.7055,25.0,23.3,0.0,,1.5
2016-07-25 08:00:00,37439.219,27.2,22.2,0.0,,0.0
2016-07-25 09:00:00,40504.2656,28.9,21.7,0.0,,2.6
2016-07-25 10:00:00,50129.42750000001,30.0,21.1,0.0,,3.1
2016-07-25 11:00:00,49612.340599999996,30.6,21.7,0.0,,3.1
2016-07-25 12:00:00,62982.78710000001,32.2,21.1,0.0,,3.1
2016-07-25 13:00:00,56990.4831,32.2,20.0,0.0,,3.1
2016-07-25 14:00:00,55855.2387,32.2,20.6,0.0,,4.1
2016-07-25 15:00:00,53436.361800000006,32.8,21.1,0.0,,3.1
2016-07-25 16:00:00,47880.1369,32.8,21.1,0.0,,3.1
2016-07-25 17:00:00,46524.96010000001,33.3,18.9,0.0,,4.6
2016-07-25 18:00:00,44772.6939,32.8,19.4,0.0,,3.1
2016-07-25 19:00:00,40730.254499999995,28.9,21.7,0.0,,4.6
2016-07-25 20:00:00,35402.28989999999,28.3,22.2,0.0,,4.6
2016-07-25 21:00:00,41775.784700000004,27.2,22.8,0.0,,3.6
2016-07-25 22:00:00,38233.398,26.7,21.7,0.0,,3.1
2016-07-25 23:00:00,36226.75220000001,25.6,22.2,0.0,,1.5
2016-07-26 00:00:00,30033.442899999995,25.6,22.2,0.0,,0.0
2016-07-26 01:00:00,24737.6543,25.6,22.2,0.0,,0.0
2016-07-26 02:00:00,13331.835400000002,25.0,22.8,0.0,,0.0
2016-07-26 03:00:00,11523.1665,25.0,22.8,0.0,,0.0
2016-07-26 04:00:00,9702.005799999999,24.4,22.8,0.0,,0.0
2016-07-26 05:00:00,8218.1251,25.0,22.8,0.0,,1.5
2016-07-26 06:00:00,12961.2438,24.4,22.8,0.0,,0.0
2016-07-26 07:00:00,18484.9141,26.1,23.3,0.0,,0.0
2016-07-26 08:00:00,34203.072100000005,28.3,22.8,0.0,,1.5
2016-07-26 09:00:00,40910.061499999996,30.6,21.7,0.0,,3.6
2016-07-26 10:00:00,50558.693199999994,31.1,22.2,0.0,,3.6
2016-07-26 11:00:00,49073.676699999996,31.7,22.8,0.0,,3.1
2016-07-26 12:00:00,63371.5488,32.2,22.2,0.0,,0.0
2016-07-26 13:00:00,57222.9072,33.3,21.7,0.0,,3.1
2016-07-26 14:00:00,59606.95840000001,33.9,21.7,0.0,,3.6
2016-07-26 15:00:00,48343.8497,34.4,21.7,0.0,,2.6
2016-07-26 16:00:00,47677.996,34.4,21.1,0.0,,3.1
2016-07-26 17:00:00,43261.1797,34.4,20.6,0.0,,3.1
2016-07-26 18:00:00,40515.2432,31.7,23.3,0.0,,5.7
2016-07-26 19:00:00,36767.687300000005,30.6,23.3,0.0,,3.6
2016-07-26 20:00:00,38710.7383,29.4,23.3,0.0,,3.6
2016-07-26 21:00:00,39085.11529999999,28.9,22.8,0.0,,3.6
2016-07-26 22:00:00,40037.903,27.8,23.3,0.0,,3.1
2016-07-26 23:00:00,35333.016899999995,27.2,22.8,0.0,,2.6
2016-07-27 00:00:00,36510.2795,26.7,23.3,0.0,,1.5
2016-07-27 01:00:00,24015.3981,26.7,23.3,0.0,,2.6
2016-07-27 02:00:00,18079.1182,26.1,22.8,0.0,,2.1
2016-07-27 03:00:00,12376.7765,25.6,22.8,0.0,,1.5
2016-07-27 04:00:00,7124.141600000001,25.6,23.3,0.0,,2.1
2016-07-27 05:00:00,7877.4382,25.6,23.3,0.0,,0.0
2016-07-27 06:00:00,15406.618699999999,25.0,23.3,0.0,,0.0
2016-07-27 07:00:00,17286.4533,26.7,24.4,0.0,,1.5
2016-07-27 08:00:00,37776.49909999999,28.9,23.9,0.0,,3.1
2016-07-27 09:00:00,41604.305700000004,30.0,23.9,0.0,,2.1
2016-07-27 10:00:00,53650.99450000001,31.1,23.3,0.0,,2.1
2016-07-27 11:00:00,49353.04,32.2,22.2,0.0,,2.1
2016-07-27 12:00:00,60488.9591,33.3,21.1,0.0,,3.6
2016-07-27 13:00:00,53413.649300000005,34.4,20.0,0.0,,2.1
2016-07-27 14:00:00,60029.4103,34.4,20.0,0.0,,1.5
2016-07-27 15:00:00,45628.9536,34.4,20.6,0.0,,5.1
2016-07-27 16:00:00,49865.206000000006,35.6,20.0,0.0,,2.6
2016-07-27 17:00:00,42041.14199999999,34.4,18.9,0.0,,2.6
2016-07-27 18:00:00,42316.72,34.4,19.4,0.0,,2.1
2016-07-27 19:00:00,42543.844399999994,31.7,22.8,0.0,,4.6
2016-07-27 20:00:00,35798.2438,30.0,22.8,0.0,,4.1
2016-07-27 21:00:00,35695.65929999999,28.9,22.8,0.0,,4.1
2016-07-27 22:00:00,40905.89749999999,27.8,22.8,0.0,,2.6
2016-07-27 23:00:00,30442.267199999995,27.2,22.8,0.0,,3.6
2016-07-28 00:00:00,29897.5467,26.7,23.3,0.0,,2.1
2016-07-28 01:00:00,25475.809299999997,27.2,23.9,0.0,,3.1
2016-07-28 02:00:00,18963.011400000003,26.1,23.9,0.0,,2.1
2016-07-28 03:00:00,12340.058100000002,26.1,23.9,0.0,,0.0
2016-07-28 04:00:00,10481.8003,26.1,23.9,0.0,,0.0
2016-07-28 05:00:00,7327.796700000001,25.6,23.9,0.0,,1.5
2016-07-28 06:00:00,10932.2641,25.0,23.9,0.0,,2.1
2016-07-28 07:00:00,17161.9133,26.1,24.4,0.0,,2.6
2016-07-28 08:00:00,27919.291400000002,28.9,23.3,0.0,,2.6
2016-07-28 09:00:00,36791.53540000001,30.6,22.8,0.0,,4.1
2016-07-28 10:00:00,46276.6373,31.7,21.7,0.0,,4.6
2016-07-28 11:00:00,48710.277299999994,32.8,21.1,0.0,,3.6
2016-07-28 12:00:00,58737.0714,33.3,20.6,0.0,,2.6
2016-07-28 13:00:00,54948.25449999999,33.9,21.1,0.0,,4.6
2016-07-28 14:00:00,55709.8789,35.6,21.1,0.0,,4.6
2016-07-28 15:00:00,49894.7321,35.0,20.6,0.0,,1.5
2016-07-28 16:00:00,50086.6524,35.0,18.9,0.0,,0.0
2016-07-28 17:00:00,44971.427899999995,35.0,20.0,0.0,,4.6
2016-07-28 18:00:00,37220.8009,34.4,19.4,0.0,,3.6
2016-07-28 19:00:00,36400.5026,31.7,21.1,0.0,,2.6
2016-07-28 20:00:00,30832.5429,30.6,23.3,0.0,,4.1
2016-07-28 21:00:00,34960.53259999999,28.9,23.3,0.0,,3.6
2016-07-28 22:00:00,36491.352399999996,28.3,22.2,0.0,,3.1
2016-07-28 23:00:00,33966.4839,27.8,22.2,0.0,,4.1
2016-07-29 00:00:00,26636.037399999997,27.8,21.7,0.0,,2.1
2016-07-29 01:00:00,23863.6031,26.7,22.2,0.0,,1.5
2016-07-29 02:00:00,16380.226100000002,26.1,22.8,0.0,,0.0
2016-07-29 03:00:00,13264.076599999999,26.1,23.3,0.0,,0.0
2016-07-29 04:00:00,11072.3242,25.0,23.3,0.0,,1.5
2016-07-29 05:00:00,10883.432200000001,25.0,23.9,0.0,,1.5
2016-07-29 06:00:00,9647.495900000002,25.6,23.9,0.0,,0.0
2016-07-29 07:00:00,15708.315799999998,26.1,24.4,0.0,,1.5
2016-07-29 08:00:00,26373.33,28.3,24.4,0.0,,2.1
2016-07-29 09:00:00,36714.6916,30.6,23.9,0.0,,0.0
2016-07-29 10:00:00,37640.2244,32.2,23.3,0.0,,2.1
2016-07-29 11:00:00,51015.59199999999,34.4,21.7,0.0,,1.5
2016-07-29 12:00:00,59712.1929,34.4,21.7,0.0,,2.1
2016-07-29 13:00:00,55364.6495,36.1,20.6,0.0,,3.6
2016-07-29 14:00:00,47136.68239999999,32.8,22.2,0.0,,3.6
2016-07-29 15:00:00,51251.42310000001,26.1,22.2,340.0,,2.1
2016-07-29 16:00:00,45556.27369999999,26.7,23.9,8.0,,4.1
2016-07-29 17:00:00,36852.48059999999,25.6,23.3,0.0,,3.6
2016-07-29 18:00:00,35384.498499999994,25.0,22.8,13.0,,1.5
2016-07-29 19:00:00,31141.0539,25.0,23.3,8.0,370.0,4.6
2016-07-29 20:00:00,28265.278,25.6,23.9,-1.0,,0.0
2016-07-29 21:00:00,31233.796399999996,25.0,23.3,0.0,,1.5
2016-07-29 22:00:00,33739.3593,25.0,23.3,0.0,,0.0
2016-07-29 23:00:00,29007.596800000003,25.0,23.3,0.0,,0.0
2016-07-30 00:00:00,23363.929,25.0,23.3,0.0,,0.0
2016-07-30 01:00:00,17060.8429,23.9,23.3,0.0,-1.0,2.1
2016-07-30 02:00:00,16186.4132,24.4,23.3,0.0,,0.0
2016-07-30 03:00:00,15168.1379,23.9,23.3,0.0,,0.0
2016-07-30 04:00:00,12669.7673,24.4,23.3,0.0,,0.0
2016-07-30 05:00:00,9855.3149,24.4,23.3,0.0,,0.0
2016-07-30 06:00:00,9497.9722,24.4,23.3,0.0,,0.0
2016-07-30 07:00:00,12442.642699999999,26.1,24.4,0.0,,0.0
2016-07-30 08:00:00,14376.9872,27.2,25.0,0.0,,2.1
2016-07-30 09:00:00,18283.5303,29.4,24.4,0.0,,1.5
2016-07-30 10:00:00,16680.7877,30.6,23.9,0.0,,1.5
2016-07-30 11:00:00,28446.9776,32.8,23.3,0.0,,2.1
2016-07-30 12:00:00,31944.6965,32.8,23.9,0.0,,3.1
2016-07-30 13:00:00,35950.0387,33.3,22.2,0.0,,2.6
2016-07-30 14:00:00,29652.2521,33.9,22.2,0.0,,2.6
2016-07-30 15:00:00,32649.5398,32.2,23.3,0.0,,6.2
2016-07-30 16:00:00,30221.956299999998,32.2,23.3,0.0,,6.7
2016-07-30 17:00:00,28696.8147,30.0,22.8,0.0,,4.1
2016-07-30 18:00:00,29900.953599999997,28.3,22.8,0.0,,3.1
2016-07-30 19:00:00,28943.2449,27.8,22.2,0.0,,2.1
2016-07-30 20:00:00,23102.357200000002,27.2,22.2,0.0,,3.1
2016-07-30 21:00:00,27885.979800000005,25.6,21.1,0.0,,2.6
2016-07-30 22:00:00,30177.288500000002,25.0,21.7,0.0,,0.0
2016-07-30 23:00:00,28484.8316,25.6,22.8,0.0,,0.0
2016-07-31 00:00:00,20751.6176,24.4,22.8,0.0,,1.5
2016-07-31 01:00:00,18108.2658,25.0,22.8,0.0,,1.5
2016-07-31 02:00:00,12408.574,24.4,22.8,0.0,,1.5
2016-07-31 03:00:00,14076.8042,24.4,22.8,0.0,,1.5
2016-07-31 04:00:00,9566.1096,24.4,22.8,0.0,,0.0
2016-07-31 05:00:00,7286.914199999999,23.9,22.8,0.0,,0.0
2016-07-31 06:00:00,9031.988299999999,23.9,22.8,0.0,,0.0
2016-07-31 07:00:00,13069.127999999999,25.6,23.9,0.0,,0.0
2016-07-31 08:00:00,12859.4163,27.8,23.9,0.0,,2.1
2016-07-31 09:00:00,16951.066000000003,29.4,22.8,0.0,,3.1
2016-07-31 10:00:00,17758.8725,31.1,22.8,0.0,,1.5
2016-07-31 11:00:00,24181.5776,30.6,21.7,0.0,,1.5
2016-07-31 12:00:00,30491.477500000005,32.2,21.1,0.0,,3.1
2016-07-31 13:00:00,30213.2499,32.2,22.2,0.0,,4.1
2016-07-31 14:00:00,30703.460499999994,32.2,22.8,0.0,,3.1
2016-07-31 15:00:00,31039.6049,32.8,22.2,0.0,,3.1
2016-07-31 16:00:00,30332.868799999993,32.8,20.6,0.0,,4.6
2016-07-31 17:00:00,29030.3093,32.8,21.7,0.0,,5.1
2016-07-31 18:00:00,26058.762400000003,31.7,22.8,0.0,,6.2
2016-07-31 19:00:00,28534.799099999997,30.0,22.8,0.0,,5.1
2016-07-31 20:00:00,24601.379599999997,28.9,22.2,0.0,,3.1
2016-07-31 21:00:00,26812.058999999997,27.2,21.7,0.0,,3.1
2016-07-31 22:00:00,28109.319,26.1,20.6,0.0,,2.6
2016-07-31 23:00:00,25945.200100000002,24.4,20.6,0.0,,3.1
2016-08-01 00:00:00,24237.980199999995,23.9,21.1,0.0,,2.1
2016-08-01 01:00:00,20021.0335,24.4,21.1,0.0,,1.5
2016-08-01 02:00:00,15550.464300000001,23.9,21.7,0.0,,0.0
2016-08-01 03:00:00,11496.6687,23.3,21.7,0.0,,0.0
2016-08-01 04:00:00,7559.4637999999995,23.9,21.7,0.0,,1.5
2016-08-01 05:00:00,8361.213600000001,24.4,22.2,0.0,,2.1
2016-08-01 06:00:00,10272.088599999997,23.9,21.7,0.0,,1.5
2016-08-01 07:00:00,13849.679600000001,25.6,22.2,0.0,,2.1
2016-08-01 08:00:00,24857.6518,27.8,23.3,0.0,,2.1
2016-08-01 09:00:00,37680.72809999999,30.0,23.9,0.0,,4.1
2016-08-01 10:00:00,53715.34650000001,30.0,22.8,0.0,,3.1
2016-08-01 11:00:00,42143.348,31.7,22.2,0.0,,2.1
2016-08-01 12:00:00,59957.866200000004,32.8,21.7,0.0,,2.6
2016-08-01 13:00:00,50104.06539999999,33.9,20.6,0.0,,4.1
2016-08-01 14:00:00,53545.003,34.4,21.1,0.0,,3.1
2016-08-01 15:00:00,46870.56809999999,35.0,21.1,0.0,,5.1
2016-08-01 16:00:00,45236.784999999996,32.8,20.6,0.0,,6.2
2016-08-01 17:00:00,41034.6015,32.2,21.1,0.0,,6.2
2016-08-01 18:00:00,38909.472299999994,31.1,21.7,0.0,,3.6
2016-08-01 19:00:00,30540.6879,30.0,22.2,0.0,,3.6
2016-08-01 20:00:00,35247.845199999996,28.9,22.2,0.0,,3.1
2016-08-01 21:00:00,32319.830599999998,27.2,22.8,0.0,,4.1
2016-08-01 22:00:00,31839.0835,26.7,22.8,0.0,,2.6
2016-08-01 23:00:00,28712.713399999997,26.7,23.3,0.0,,1.5
2016-08-02 00:00:00,30203.7864,26.1,23.3,0.0,,2.6
2016-08-02 01:00:00,22879.018,25.6,23.3,0.0,,2.1
2016-08-02 02:00:00,18815.0018,25.6,23.3,0.0,,0.0
2016-08-02 03:00:00,12851.8454,25.6,22.8,0.0,,0.0
2016-08-02 04:00:00,7891.822700000001,25.0,23.3,0.0,,2.6
2016-08-02 05:00:00,9130.408900000002,25.0,22.8,0.0,,2.1
2016-08-02 06:00:00,10382.6225,25.0,23.3,0.0,,0.0
2016-08-02 07:00:00,11061.3465,26.1,23.3,0.0,,1.5
2016-08-02 08:00:00,25264.204900000004,27.8,23.9,0.0,,3.1
2016-08-02 09:00:00,37606.1556,28.9,23.9,0.0,,1.5
2016-08-02 10:00:00,48714.0628,31.1,23.3,0.0,,1.5
2016-08-02 11:00:00,45727.752799999995,31.1,22.2,0.0,,0.0
2016-08-02 12:00:00,58933.5342,32.8,22.2,0.0,,2.6
2016-08-02 13:00:00,53039.6508,33.3,21.7,0.0,,0.0
2016-08-02 14:00:00,51810.906599999995,35.0,22.2,0.0,,3.6
2016-08-02 15:00:00,46121.814000000006,30.6,23.3,3.0,,7.7
